"t","Region","Scenario","Demand"
2042,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",27267.1116296784
2042,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",17899.6918053478
2042,"Canada","Ambitious-Baseline-High Range-Baseline-Baseline",31211.2573269501
2042,"Canada","Ambitious-Baseline-Low Range-Baseline-Baseline",18706.4015060658
2042,"Canada","Ambitious-Double LFP-Baseline-Baseline-Baseline",27449.4202897745
2042,"Canada","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",27441.9950932902
2042,"Canada","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",26184.5064849485
2042,"Canada","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",28065.2029260935
2042,"China","Ambitious-Baseline-Baseline-Baseline-Baseline",252197.436761527
2042,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",265920.197472293
2042,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",237057.933921651
2042,"China","Ambitious-Baseline-High Range-Baseline-Baseline",359294.280576349
2042,"China","Ambitious-Baseline-Low Range-Baseline-Baseline",201435.938124337
2042,"China","Ambitious-Double LFP-Baseline-Baseline-Baseline",247226.362144419
2042,"China","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",255496.864571651
2042,"China","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",208339.800778942
2042,"China","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",288679.018032437
2042,"EFTA","Ambitious-Baseline-Baseline-Baseline-Baseline",9594.15770993169
2042,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",9520.32557489099
2042,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",4777.48031057773
2042,"EFTA","Ambitious-Baseline-High Range-Baseline-Baseline",11100.6178230096
2042,"EFTA","Ambitious-Baseline-Low Range-Baseline-Baseline",6626.66547896109
2042,"EFTA","Ambitious-Double LFP-Baseline-Baseline-Baseline",9579.9932000647
2042,"EFTA","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",9577.9460661018
2042,"EFTA","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",9384.94938725932
2042,"EFTA","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",11829.7525000158
2042,"European Union","Ambitious-Baseline-Baseline-Baseline-Baseline",143971.39030792
2042,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",152649.727902185
2042,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",132677.07727711
2042,"European Union","Ambitious-Baseline-High Range-Baseline-Baseline",193659.288710279
2042,"European Union","Ambitious-Baseline-Low Range-Baseline-Baseline",106187.1807473
2042,"European Union","Ambitious-Double LFP-Baseline-Baseline-Baseline",143731.354045452
2042,"European Union","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",143792.002878059
2042,"European Union","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",141921.441353516
2042,"European Union","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",188517.596699736
2042,"India","Ambitious-Baseline-Baseline-Baseline-Baseline",82892.6813494559
2042,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",81824.1596934426
2042,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",58473.3999105615
2042,"India","Ambitious-Baseline-High Range-Baseline-Baseline",116517.584462439
2042,"India","Ambitious-Baseline-Low Range-Baseline-Baseline",83578.7191155625
2042,"India","Ambitious-Double LFP-Baseline-Baseline-Baseline",82880.715940314
2042,"India","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",82603.3024679565
2042,"India","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",81180.4634520543
2042,"India","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",90884.5099471356
2042,"Japan","Ambitious-Baseline-Baseline-Baseline-Baseline",46154.0081754484
2042,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",45570.48150323
2042,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",32863.7209567331
2042,"Japan","Ambitious-Baseline-High Range-Baseline-Baseline",64174.7527799721
2042,"Japan","Ambitious-Baseline-Low Range-Baseline-Baseline",39755.4501603256
2042,"Japan","Ambitious-Double LFP-Baseline-Baseline-Baseline",46119.8131413072
2042,"Japan","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",45882.1307224647
2042,"Japan","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",44954.0624498168
2042,"Japan","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",54179.3407425815
2042,"Mexico","Ambitious-Baseline-Baseline-Baseline-Baseline",29804.6419778343
2042,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",29549.9315635124
2042,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",23844.6488252432
2042,"Mexico","Ambitious-Baseline-High Range-Baseline-Baseline",34495.3669267092
2042,"Mexico","Ambitious-Baseline-Low Range-Baseline-Baseline",23224.5446951933
2042,"Mexico","Ambitious-Double LFP-Baseline-Baseline-Baseline",29609.8687951655
2042,"Mexico","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",29612.1622958718
2042,"Mexico","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",28730.3459503999
2042,"Mexico","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",30142.8272917203
2042,"Middle East","Ambitious-Baseline-Baseline-Baseline-Baseline",104650.106352819
2042,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",103926.048338082
2042,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",83354.6362565806
2042,"Middle East","Ambitious-Baseline-High Range-Baseline-Baseline",113687.444151786
2042,"Middle East","Ambitious-Baseline-Low Range-Baseline-Baseline",73944.447067007
2042,"Middle East","Ambitious-Double LFP-Baseline-Baseline-Baseline",104090.830034938
2042,"Middle East","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",104700.439315873
2042,"Middle East","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",99806.6413932987
2042,"Middle East","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",124735.150352918
2042,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Baseline",57178.75071223
2042,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",57213.0949160015
2042,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",45922.9554142908
2042,"Other Asia Pacific","Ambitious-Baseline-High Range-Baseline-Baseline",65368.0496082845
2042,"Other Asia Pacific","Ambitious-Baseline-Low Range-Baseline-Baseline",43048.6062217021
2042,"Other Asia Pacific","Ambitious-Double LFP-Baseline-Baseline-Baseline",57135.1810979341
2042,"Other Asia Pacific","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",56872.1421288697
2042,"Other Asia Pacific","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",56895.2364058137
2042,"Other Asia Pacific","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",67875.1998596484
2042,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Baseline",61389.3328923592
2042,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",60969.5291815205
2042,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",47704.1459618698
2042,"Other Europe","Ambitious-Baseline-High Range-Baseline-Baseline",68987.4057629196
2042,"Other Europe","Ambitious-Baseline-Low Range-Baseline-Baseline",47001.7497895159
2042,"Other Europe","Ambitious-Double LFP-Baseline-Baseline-Baseline",61277.8055405687
2042,"Other Europe","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",61203.3386584958
2042,"Other Europe","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",59505.5572725698
2042,"Other Europe","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",72680.170192343
2042,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Baseline",112858.545294089
2042,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",112741.525245546
2042,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",86448.8665902434
2042,"Other Latin America and Caribbean","Ambitious-Baseline-High Range-Baseline-Baseline",129976.394788203
2042,"Other Latin America and Caribbean","Ambitious-Baseline-Low Range-Baseline-Baseline",93500.1665986824
2042,"Other Latin America and Caribbean","Ambitious-Double LFP-Baseline-Baseline-Baseline",110660.098322658
2042,"Other Latin America and Caribbean","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",113058.247847085
2042,"Other Latin America and Caribbean","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",104759.758110376
2042,"Other Latin America and Caribbean","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",114870.970135332
2042,"South Korea","Ambitious-Baseline-Baseline-Baseline-Baseline",26293.7446566441
2042,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",26388.6903121729
2042,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",13782.1529275517
2042,"South Korea","Ambitious-Baseline-High Range-Baseline-Baseline",29327.0059399076
2042,"South Korea","Ambitious-Baseline-Low Range-Baseline-Baseline",19652.8875360856
2042,"South Korea","Ambitious-Double LFP-Baseline-Baseline-Baseline",26274.6312495498
2042,"South Korea","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",26126.3579236176
2042,"South Korea","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",26181.483975577
2042,"South Korea","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",30612.6638669369
2042,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Baseline",38871.5397031266
2042,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",38963.59271831
2042,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",22038.5454347114
2042,"United Kingdom","Ambitious-Baseline-High Range-Baseline-Baseline",46002.0260520647
2042,"United Kingdom","Ambitious-Baseline-Low Range-Baseline-Baseline",27979.6844576415
2042,"United Kingdom","Ambitious-Double LFP-Baseline-Baseline-Baseline",38817.887795129
2042,"United Kingdom","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",38809.5105051546
2042,"United Kingdom","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",38541.6284132602
2042,"United Kingdom","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",47180.2980788007
2042,"United States","Ambitious-Baseline-Baseline-Baseline-Baseline",230733.828826202
2042,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",226762.07442053
2042,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",144704.431801379
2042,"United States","Ambitious-Baseline-High Range-Baseline-Baseline",244972.826980084
2042,"United States","Ambitious-Baseline-Low Range-Baseline-Baseline",148705.678063026
2042,"United States","Ambitious-Double LFP-Baseline-Baseline-Baseline",228711.266151727
2042,"United States","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",228661.760958052
2042,"United States","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",219472.352362403
2042,"United States","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",233990.114995399
2043,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Baseline",119123.591355313
2043,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",118273.010310107
2043,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",92479.8345952252
2043,"ASEAN","Ambitious-Baseline-High Range-Baseline-Baseline",147835.111366526
2043,"ASEAN","Ambitious-Baseline-Low Range-Baseline-Baseline",101676.964100416
2043,"ASEAN","Ambitious-Double LFP-Baseline-Baseline-Baseline",117217.817898559
2043,"ASEAN","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",119661.992601548
2043,"ASEAN","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",107225.89190107
2043,"ASEAN","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",126754.613170457
2043,"Africa","Ambitious-Baseline-Baseline-Baseline-Baseline",69541.969500352
2043,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",69340.7938026716
2043,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",53343.7412563825
2043,"Africa","Ambitious-Baseline-High Range-Baseline-Baseline",87066.3401184898
2043,"Africa","Ambitious-Baseline-Low Range-Baseline-Baseline",55041.1238537497
2043,"Africa","Ambitious-Double LFP-Baseline-Baseline-Baseline",69285.9696540543
2043,"Africa","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",68946.0860659024
2043,"Africa","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",68083.6805921945
2043,"Africa","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",82477.8067449068
2043,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Baseline",18454.0670539026
2043,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",18492.6146396678
2043,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",12722.18096227
2043,"Australia/NZ","Ambitious-Baseline-High Range-Baseline-Baseline",21395.13852811
2043,"Australia/NZ","Ambitious-Baseline-Low Range-Baseline-Baseline",13593.3807060691
2043,"Australia/NZ","Ambitious-Double LFP-Baseline-Baseline-Baseline",18299.5142641791
2043,"Australia/NZ","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",18463.0651541129
2043,"Australia/NZ","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",17496.5856874685
2043,"Australia/NZ","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",21653.9429671275
2043,"Brazil","Ambitious-Baseline-Baseline-Baseline-Baseline",43708.8959184879
2043,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",43317.5066059525
2043,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",34464.318323348
2043,"Brazil","Ambitious-Baseline-High Range-Baseline-Baseline",57054.3231773034
2043,"Brazil","Ambitious-Baseline-Low Range-Baseline-Baseline",33249.1576149213
2043,"Brazil","Ambitious-Double LFP-Baseline-Baseline-Baseline",42820.7692152201
2043,"Brazil","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",44048.9418896355
2043,"Brazil","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",38984.7788647811
2043,"Brazil","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",50321.6404308182
2043,"Canada","Ambitious-Baseline-Baseline-Baseline-Baseline",28560.6956481854
2043,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",28026.0508660902
2043,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",16814.1871400631
2043,"Canada","Ambitious-Baseline-High Range-Baseline-Baseline",32172.2870150291
2043,"Canada","Ambitious-Baseline-Low Range-Baseline-Baseline",19354.4490110491
2043,"Canada","Ambitious-Double LFP-Baseline-Baseline-Baseline",28308.935160809
2043,"Canada","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",28313.4813657483
2043,"Canada","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",27060.0375898833
2043,"Canada","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",29053.3269493973
2043,"China","Ambitious-Baseline-Baseline-Baseline-Baseline",243562.848913529
2043,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",259069.937239607
2043,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",225886.479181318
2043,"China","Ambitious-Baseline-High Range-Baseline-Baseline",347638.911949924
2043,"China","Ambitious-Baseline-Low Range-Baseline-Baseline",194619.406864545
2043,"China","Ambitious-Double LFP-Baseline-Baseline-Baseline",238708.430626942
2043,"China","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",246940.913877491
2043,"China","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",200653.050726287
2043,"China","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",280428.458154378
2043,"EFTA","Ambitious-Baseline-Baseline-Baseline-Baseline",9765.52978150492
2043,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",9683.72146107285
2043,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",4524.89149335988
2043,"EFTA","Ambitious-Baseline-High Range-Baseline-Baseline",11321.6975646667
2043,"EFTA","Ambitious-Baseline-Low Range-Baseline-Baseline",6724.34354354238
2043,"EFTA","Ambitious-Double LFP-Baseline-Baseline-Baseline",9750.70684783107
2043,"EFTA","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",9749.56916459966
2043,"EFTA","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",9552.07075141991
2043,"EFTA","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",12053.4512582655
2043,"European Union","Ambitious-Baseline-Baseline-Baseline-Baseline",137824.247043751
2043,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",147664.358821994
2043,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",124641.167499586
2043,"European Union","Ambitious-Baseline-High Range-Baseline-Baseline",185366.741310499
2043,"European Union","Ambitious-Baseline-Low Range-Baseline-Baseline",102185.401152658
2043,"European Union","Ambitious-Double LFP-Baseline-Baseline-Baseline",137585.548317422
2043,"European Union","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",137679.199907317
2043,"European Union","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",135904.209212648
2043,"European Union","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",182050.337595734
2043,"India","Ambitious-Baseline-Baseline-Baseline-Baseline",86232.7993355484
2043,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",84932.5862947179
2043,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",58212.2208804957
2043,"India","Ambitious-Baseline-High Range-Baseline-Baseline",121130.370951542
2043,"India","Ambitious-Baseline-Low Range-Baseline-Baseline",86966.2422402342
2043,"India","Ambitious-Double LFP-Baseline-Baseline-Baseline",86220.0925682958
2043,"India","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",85948.592576884
2043,"India","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",84566.8974043799
2043,"India","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",94510.5417687746
2043,"Japan","Ambitious-Baseline-Baseline-Baseline-Baseline",47634.0947200857
2043,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",46898.2088265571
2043,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",31795.7795497093
2043,"Japan","Ambitious-Baseline-High Range-Baseline-Baseline",66122.0747487771
2043,"Japan","Ambitious-Baseline-Low Range-Baseline-Baseline",41062.1952484359
2043,"Japan","Ambitious-Double LFP-Baseline-Baseline-Baseline",47598.2041278868
2043,"Japan","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",47365.3027306836
2043,"Japan","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",46459.5338939375
2043,"Japan","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",55850.7501391782
2043,"Mexico","Ambitious-Baseline-Baseline-Baseline-Baseline",31298.3954488498
2043,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",31076.8907086611
2043,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",23846.7221554017
2043,"Mexico","Ambitious-Baseline-High Range-Baseline-Baseline",36264.7700566758
2043,"Mexico","Ambitious-Baseline-Low Range-Baseline-Baseline",24328.1366200998
2043,"Mexico","Ambitious-Double LFP-Baseline-Baseline-Baseline",31085.6918017026
2043,"Mexico","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",31100.0005327884
2043,"Mexico","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",30221.9198127525
2043,"Mexico","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",31756.8723072981
2043,"Middle East","Ambitious-Baseline-Baseline-Baseline-Baseline",110575.718061515
2043,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",109670.813852734
2043,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",84676.8797656358
2043,"Middle East","Ambitious-Baseline-High Range-Baseline-Baseline",120069.177210513
2043,"Middle East","Ambitious-Baseline-Low Range-Baseline-Baseline",78179.4119719407
2043,"Middle East","Ambitious-Double LFP-Baseline-Baseline-Baseline",109972.067268852
2043,"Middle East","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",110634.876605254
2043,"Middle East","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",105668.819828794
2043,"Middle East","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",131730.13376901
2043,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Baseline",61731.1044744576
2043,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",61706.4604602352
2043,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",48132.4127730792
2043,"Other Asia Pacific","Ambitious-Baseline-High Range-Baseline-Baseline",70548.4809559826
2043,"Other Asia Pacific","Ambitious-Baseline-Low Range-Baseline-Baseline",46545.9738327828
2043,"Other Asia Pacific","Ambitious-Double LFP-Baseline-Baseline-Baseline",61683.1162920847
2043,"Other Asia Pacific","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",61420.8585001922
2043,"Other Asia Pacific","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",61301.6448716495
2043,"Other Asia Pacific","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",73249.8072781634
2043,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Baseline",64390.9632874717
2043,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",63856.7464423091
2043,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",48132.9933974781
2043,"Other Europe","Ambitious-Baseline-High Range-Baseline-Baseline",72368.4453900987
2043,"Other Europe","Ambitious-Baseline-Low Range-Baseline-Baseline",49289.1873886212
2043,"Other Europe","Ambitious-Double LFP-Baseline-Baseline-Baseline",64271.2468960926
2043,"Other Europe","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",64215.0599604966
2043,"Other Europe","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",62501.5543600049
2043,"Other Europe","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",76213.0275958689
2043,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Baseline",119077.693361566
2043,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",118978.334879606
2043,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",87473.9280751986
2043,"Other Latin America and Caribbean","Ambitious-Baseline-High Range-Baseline-Baseline",137070.958976718
2043,"Other Latin America and Caribbean","Ambitious-Baseline-Low Range-Baseline-Baseline",98724.4590628597
2043,"Other Latin America and Caribbean","Ambitious-Double LFP-Baseline-Baseline-Baseline",116768.47982234
2043,"Other Latin America and Caribbean","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",119317.923678879
2043,"Other Latin America and Caribbean","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",110603.703551752
2043,"Other Latin America and Caribbean","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",121341.526686921
2043,"South Korea","Ambitious-Baseline-Baseline-Baseline-Baseline",26698.9043716185
2043,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",26808.6347173971
2043,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",12609.6105925568
2043,"South Korea","Ambitious-Baseline-High Range-Baseline-Baseline",29796.2266085722
2043,"South Korea","Ambitious-Baseline-Low Range-Baseline-Baseline",19999.2615616363
2043,"South Korea","Ambitious-Double LFP-Baseline-Baseline-Baseline",26679.1670827974
2043,"South Korea","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",26538.6208604073
2043,"South Korea","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",26586.5632488035
2043,"South Korea","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",31080.1554482085
2043,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Baseline",40148.6471229861
2043,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",40255.0386659406
2043,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",20573.1855740386
2043,"United Kingdom","Ambitious-Baseline-High Range-Baseline-Baseline",47545.6970154358
2043,"United Kingdom","Ambitious-Baseline-Low Range-Baseline-Baseline",28880.7059749959
2043,"United Kingdom","Ambitious-Double LFP-Baseline-Baseline-Baseline",40092.1047081161
2043,"United Kingdom","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",40086.7158582431
2043,"United Kingdom","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",39813.5688922042
2043,"United Kingdom","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",48708.9353562535
2043,"United States","Ambitious-Baseline-Baseline-Baseline-Baseline",236952.960122292
2043,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",233381.144928898
2043,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",136427.341608702
2043,"United States","Ambitious-Baseline-High Range-Baseline-Baseline",251591.311941628
2043,"United States","Ambitious-Baseline-Low Range-Baseline-Baseline",152826.804263489
2043,"United States","Ambitious-Double LFP-Baseline-Baseline-Baseline",234811.844563041
2043,"United States","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",234874.329380323
2043,"United States","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",225696.689588678
2043,"United States","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",241235.708817934
2044,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Baseline",127040.35524369
2044,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",126106.117777002
2044,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",94994.1387767416
2044,"ASEAN","Ambitious-Baseline-High Range-Baseline-Baseline",157646.540896171
2044,"ASEAN","Ambitious-Baseline-Low Range-Baseline-Baseline",108469.380565034
2044,"ASEAN","Ambitious-Double LFP-Baseline-Baseline-Baseline",125002.972247933
2044,"ASEAN","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",127642.989139209
2044,"ASEAN","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",114615.610141568
2044,"ASEAN","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",135271.721181789
2044,"Africa","Ambitious-Baseline-Baseline-Baseline-Baseline",74548.6580269636
2044,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",74398.3729755807
2044,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",55075.9282210466
2044,"Africa","Ambitious-Baseline-High Range-Baseline-Baseline",93466.8908961804
2044,"Africa","Ambitious-Baseline-Low Range-Baseline-Baseline",58734.5107412023
2044,"Africa","Ambitious-Double LFP-Baseline-Baseline-Baseline",74263.4633393646
2044,"Africa","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",73958.0128883604
2044,"Africa","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",73002.5892087213
2044,"Africa","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",88640.655994979
2044,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Baseline",19189.9691937784
2044,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",19235.3802797156
2044,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",12519.4461391023
